Survived,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass_2,Pclass_3
0,0.0,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
1,2.1538461538461537,0,1,2.9755431016561564,1.0,0,False,False,False,False,False,True,False,False,False
1,-0.23076923076923078,0,1,0.5000433095419583,1.0,0,False,False,True,False,False,True,False,True,False
0,0.38461538461538464,0,0,-0.2840412999792114,0.0,1,True,False,True,False,True,False,False,False,True
0,-0.46153846153846156,0,0,-0.17053132146074423,0.0,1,False,False,True,True,False,False,False,False,True
0,0.0,0,0,-0.1712545908114476,0.0,1,True,False,True,False,True,False,False,True,False
0,-0.23076923076923078,0,0,-0.32067251056752827,0.0,1,True,False,True,False,True,False,False,False,True
0,0.8461538461538461,0,5,0.6353856281615965,5.0,0,False,True,False,False,False,True,False,False,True
0,-0.07692307692307693,0,0,-0.06298073591573695,0.0,1,True,False,True,False,False,False,True,True,False
1,-0.6923076923076923,0,0,0.6732814773750952,0.0,1,False,False,True,True,False,False,False,False,False
0,0.0,1,2,0.3896039775483334,3.0,0,False,False,True,True,False,False,False,False,True
1,-0.15384615384615385,0,0,0.6732814773750952,0.0,1,True,False,False,False,True,False,False,False,False
0,0.3076923076923077,0,0,-0.29035583119672925,0.0,1,True,True,False,False,True,False,False,False,True
